order_id,customer_id,item_name,category,quantity,price,payment_method,order_status,order_timestamp,rating,delivery_time_mins,city
ORD003178,CUST0497,Butter Chicken,Main Course,1,333.32,,In Progress,2022-11-07 13:03:00,,55.0,Delhi
ORD004885,CUST0495,Cheesecake,Desserts,2,369.82,Net Banking,Delivered,2023-07-17 22:55:00,4.0,66.0,Pune
ORD001246,CUST0275,BBQ Chicken Pizza,Pizza,3,1064.76,UPI,In Progress,2023-10-06 20:03:00,4.0,,Mumbai
ORD002594,CUST0490,Rasgulla,Desserts,1,67.96,Net Banking,Pending,2023-05-08 19:58:00,4.0,58.0,
ORD002758,CUST0300,Cold Brew Coffee,Drinks,1,152.58,Debit Card,Delivered,2023-06-16 19:48:00,2.7,67.0,Delhi
ORD006895,CUST0242,Club Sandwich,Sandwiches,1,153.24,Cash,Cancelled,2023-05-29 12:13:00,2.6,57.0,Bangalore
ORD005058,CUST0288,Mango Lassi,Drinks,4,304.38,Cash,Delivered,10/01/2023 08:33,4.2,16.0,Hyderabad
ORD001923,CUST0283,Veg Burger,Burgers,4,605.25,Credit Card,Delivered,2023-06-15 19:29:00,5.0,43.0,
ORD006697,CUST0033,Grilled Salmon,Main Course,3,1344.14,Digital Wallet,Cancelled,2023-10-17 08:32:00,4.3,58.0,Bangalore
ORD001268,CUST0316,Mango Lassi,DRINKS,1,79.12,UPI,Delivered,2023-04-03 09:00:00,4.4,21.0,Delhi
ORD001669,CUST0739,Club Sandwich,Sandwiches,5,761.31,Cash,Cancelled,2023-03-23 08:50:00,2.8,66.0,Pune
ORD004955,CUST0632,Cold Coffee,Drinks,2,196.46,Net Banking,Pending,2023-10-10 21:17:00,5.0,43.0,Pune
ORD002910,CUST0787,Grilled Salmon,Main Course,2,936.72,Net Banking,Cancelled,2023-04-26 21:36:00,3.4,72.0,Bangalore
ORD006919,CUST0378,Veg Fried Rice,Main Course,3,603.94,,Delivered,2023-04-13 13:43:00,4.1,,
ORD002152,CUST0280,Mutton Curry,Main Course,1,380.08,Debit Card,Delivered,2023-06-18 12:28:00,2.6,39.0,
ORD006560,CUST0394,Egg Curry,Main Course,2,362.48,Debit Card,Delivered,2023-07-28 08:16:00,4.7,34.0,Bangalore
ORD005966,CUST0603,Paratha,Breads,4,200.93,UPI,Pending,2023-08-19 12:45:00,3.5,61.0,Mumbai
ORD006829,CUST0666,BBQ Chicken Pizza,Pizza,3,1064.17,Net Banking,Cancelled,2023-05-20 08:53:00,3.1,73.0,Mumbai
ORD005543,CUST0160,BLT Sandwich,Sandwiches,2,326.19,,Delivered,2023-05-07 15:23:00,2.7,66.0,Pune
ORD003696,CUST0725,Mushroom Risotto,Main Course,4,1229.75,UPI,Cancelled,2022-12-18 12:56:00,4.8,24.0,Bangalore
ORD003591,CUST0547,Chicken Soup,Starters,1,153.28,Net Banking,Delivered,27/07/2023 19:56,4.2,73.0,Mumbai
ORD006120,CUST0394,BLT Sandwich,Sandwiches,1,163.86,Digital Wallet,Delivered,2023-06-18 13:20:00,2.6,42.0,Hyderabad
ORD002781,CUST0538,Fish Curry,Main Course,1,355.67,Cash,Delivered,2023-04-27 20:46:00,4.8,28.0,Mumbai
ORD003413,CUST0660,Veg Supreme Pizza,Pizza,2,619.44,Debit Card,Delivered,2023-05-21 21:35:00,4.9,52.0,Hyderabad
ORD004013,CUST0540,Cold Coffee,Drinks,1,98.43,Net Banking,Pending,2023-08-04 17:01:00,2.7,60.0,Delhi
ORD006288,CUST0078,Palak Paneer,Main Course,1,247.52,Digital Wallet,In Progress,2023-08-24 22:57:00,4.6,40.0,Hyderabad
ORD003307,CUST0071,Mushroom Risotto,Main Course,3,944.89,UPI,Delivered,2022-11-26 17:35:00,3.6,34.0,Delhi
ORD006792,CUST0195,BBQ Chicken Pizza,Pizza,2,706.5,Net Banking,Delivered,2023-04-15 21:35:00,3.9,24.0,Pune
ORD001687,CUST0303,Chicken Soup,Starters,4,597.51,Digital Wallet,Delivered,2022-12-27 20:14:00,4.5,55.0,Chennai
ORD002915,CUST0738,Garlic Naan,Breads,2,119.37,Cash,Delivered,2022-12-15 18:55:00,4.3,44.0,Mumbai
ORD006700,CUST0297,Gulab Jamun,Desserts,1,82.77,Digital Wallet,Delivered,2023-10-29 20:57:00,2.8,35.0,Delhi
ORD001612,CUST0509,Fresh Lime Soda,Drinks,3,176.66,Credit Card,Delivered,2022-10-17 12:05:00,3.6,75.0,Bangalore
ORD004071,CUST0335,Kheer,Desserts,1,94.38,Debit Card,Delivered,2023-06-06 09:22:00,3.5,16.0,Bangalore
ORD005573,CUST0238,Chicken Soup,Starters,1,150.83,Digital Wallet,Delivered,2022-12-31 17:47:00,2.6,74.0,Delhi
ORD003267,CUST0171,Cold Brew Coffee,Drinks,3,455.27,Cash,Cancelled,2023-10-04 17:54:00,3.7,18.0,Bangalore
ORD006809,CUST0119,Paratha,Breads,2,98.5,Debit Card,Cancelled,2023-09-24 20:34:00,4.6,70.0,Mumbai
ORD003533,CUST0602,Onion Rings,Starters,2,227.07,Credit Card,Delivered,2022-10-02 08:00:00,4.3,35.0,Bangalore
ORD001039,CUST0753,Cheesecake,Desserts,3,530.94,Credit Card,Delivered,2023-04-29 20:55:00,2.9,59.0,Mumbai
ORD002898,CUST0449,Fish Fingers,Starters,1,216.54,Credit Card,Delivered,2023-10-16 21:48:00,4.8,62.0,Pune
ORD002649,CUST0538,Mango Lassi,Drinks,2,158.32,UPI,In Progress,2023-07-05 19:56:00,4.9,37.0,Chennai
ORD004545,CUST0223,Chicken Tikka Masala,Main Course,2,667.07,Net Banking,Delivered,2023-09-12 19:55:00,2.7,38.0,Mumbai
ORD001258,CUST0274,Naan,Breads,1,38.77,UPI,Delivered,2023-06-27 12:22:00,3.4,40.0,Hyderabad
ORD003924,CUST0760,Palak Paneer,Main Course,3,759.76,UPI,Cancelled,2023-03-31 13:08:00,4.8,43.0,Chennai
ORD003434,CUST0185,Veg Burger,Burgers,3,441.96,,Delivered,04/07/2023 20:37,3.3,49.0,Hyderabad
ORD001847,CUST0167,Garlic Bread,Starters,5,458.51,Credit Card,Pending,2023-06-08 19:26:00,2.8,60.0,Hyderabad
ORD003822,CUST0467,Tandoori Roti,Breads,4,124.14,Net Banking,Delivered,2023-06-05 20:30:00,2.8,63.0,Chennai
ORD005443,CUST0335,Veg Biryani,Main Course,2,517.34,Debit Card,Delivered,02/02/2023 19:48,4.5,,Pune
ORD006132,CUST0493,Chicken Tikka Masala,Main Course,1,337.83,UPI,Cancelled,2023-09-24 21:42:00,3.3,61.0,Bangalore
ORD005582,CUST0329,Onion Rings,Starters,4,428.73,Cash,Cancelled,2023-04-03 21:58:00,4.9,68.0,Delhi
ORD004717,CUST0362,Veg Burger,Burgers,1,147.97,Debit Card,Pending,2023-07-12 12:18:00,4.9,71.0,Bangalore
ORD002233,CUST0353,Spring Rolls,Starters,2,246.74,Credit Card,Cancelled,2023-06-18 20:45:00,4.6,17.0,Pune
ORD002127,CUST0357,Grilled Salmon,Main Course,4,1758.17,Net Banking,Pending,2023-06-04 10:05:00,4.1,44.0,Pune
ORD006914,CUST0755,Ice Cream Sundae,Desserts,1,145.81,Net Banking,Pending,2023-06-07 18:35:00,4.9,66.0,Mumbai
ORD002967,CUST0623,Mojito,Drinks,3,372.61,Debit Card,Delivered,2023-04-22 19:38:00,4.8,15.0,Pune
ORD001558,CUST0039,Cheese Burst Burger,Burgers,-1,681.09,,Pending,2022-11-18 18:19:00,3.5,64.0,Mumbai
ORD001904,CUST0476,Chicken Biryani,Main Course,3,1065.23,Credit Card,Delivered,2023-06-18 13:33:00,4.3,48.0,Pune
ORD003614,CUST0144,Chicken Burger,Burgers,4,806.76,Net Banking,Cancelled,2023-08-18 20:02:00,2.5,60.0,Chennai
ORD004143,CUST0594,BBQ Chicken Pizza,Pizza,1,373.49,Net Banking,Delivered,2023-07-26 21:23:00,,41.0,Mumbai
ORD001484,CUST0760,Chicken Fried Rice,Main Course,4,998.21,Net Banking,Pending,2023-10-29 13:37:00,,,Bangalore
ORD003211,CUST0521,Chicken Fried Rice,Main Course,4,1021.69,Net Banking,Delivered,2022-12-18 09:34:00,3.4,26.0,Hyderabad
ORD002320,CUST0093,Watermelon Juice,Drinks,3,202.23,Debit Card,Delivered,2023-03-20 20:03:00,4.5,44.0,Hyderabad
ORD004404,CUST0560,Fresh Lime Soda,Drinks,2,115.61,,Pending,2023-03-21 20:18:00,3.8,71.0,Hyderabad
ORD003555,CUST0303,Kheer,Desserts,1,94.2,Net Banking,Delivered,2023-03-28 21:31:00,3.1,32.0,Pune
ORD001007,CUST0656,Mango Lassi,Drinks,3,231.92,Net Banking,Pending,2023-04-13 12:59:00,3.0,35.0,
ORD003315,CUST0527,Chicken Burger,Burgers,4,780.42,,Cancelled,2023-07-12 13:56:00,2.8,44.0,Hyderabad
ORD006192,CUST0755,Lamb Rogan Josh,Main Course,2,812.04,Debit Card,Delivered,2022-10-16 19:57:00,4.3,75.0,Mumbai
ORD005864,CUST0082,Garlic Bread,STARTERS,2,176.66,,Delivered,2023-07-06 16:55:00,4.0,25.0,Mumbai
ORD005356,CUST0110,Paratha,Breads,2,98.62,Net Banking,Pending,2023-09-11 12:10:00,3.8,37.0,Delhi
ORD006318,CUST0378,Mutton Curry,Main Course,2,746.09,Digital Wallet,Delivered,2023-09-24 17:01:00,3.9,28.0,Hyderabad
ORD002450,CUST0561,Tiramisu,Desserts,1,205.87,Net Banking,Delivered,2023-01-16 16:55:00,4.4,63.0,Bangalore
ORD002201,CUST0230,BBQ Chicken Pizza,Pizza,1,360.03,Debit Card,Delivered,2023-08-04 16:01:00,3.5,,Mumbai
ORD003426,CUST0101,Veg Supreme Pizza,Pizza,2,603.98,Digital Wallet,Delivered,2023-05-18 12:50:00,3.0,43.0,Mumbai
ORD003648,CUST0327,Chocolate Brownie,Desserts,3,344.39,UPI,Delivered,2023-01-20 21:39:00,4.4,47.0,Pune
ORD002814,CUST0075,Lamb Rogan Josh,Main Course,1,405.93,Net Banking,Delivered,2022-11-11 12:38:00,2.6,41.0,Delhi
ORD003726,CUST0421,Butter Chicken,Main Course,1,311.6,Digital Wallet,In Progress,2023-03-21 11:03:00,3.6,57.0,Delhi
ORD001773,CUST0679,Mango Lassi,Drinks,1,83.73,Cash,In Progress,2023-08-07 08:47:00,4.8,57.0,Delhi
ORD003274,CUST0144,Tiramisu,Desserts,3,601.86,UPI,Delivered,2023-01-14 13:25:00,3.0,37.0,Chennai
ORD002011,CUST0399,Veg Supreme Pizza,Pizza,2,606.45,Credit Card,Delivered,2022-10-25 09:48:00,4.5,58.0,Chennai
ORD005072,CUST0340,Farmhouse Pizza,Pizza,-1,308.9,Cash,Cancelled,2022-11-18 13:19:00,4.7,,Mumbai
ORD004168,CUST0478,Strawberry Shake,Drinks,4,459.27,Debit Card,In Progress,2023-02-15 13:08:00,4.3,64.0,Mumbai
ORD004541,CUST0379,Tandoori Roti,Breads,1,28.55,Net Banking,Delivered,2023-08-31 19:18:00,3.3,61.0,
ORD002991,CUST0728,BLT Sandwich,Sandwiches,3,528.45,Debit Card,Delivered,2023-08-03 16:24:00,3.2,72.0,Delhi
ORD002277,CUST0608,Veg Manchurian,Starters,5,767.63,Credit Card,Delivered,2022-12-26 11:31:00,2.9,54.0,Hyderabad
ORD002783,CUST0271,Cheesecake,Desserts,1,177.79,Net Banking,Delivered,2023-05-30 19:31:00,,53.0,Mumbai
ORD005294,CUST0313,Pepperoni Pizza,Pizza,1,352.16,Credit Card,Cancelled,2023-09-04 21:47:00,4.8,62.0,Bangalore
ORD001446,CUST0680,Mutton Curry,Main Course,2,752.66,Debit Card,Delivered,2023-03-28 11:13:00,3.4,28.0,Chennai
ORD001880,CUST0431,Watermelon Juice,Drinks,2,133.61,,Cancelled,2023-10-05 11:17:00,3.3,40.0,Delhi
ORD005427,CUST0467,Veg Supreme Pizza,Pizza,4,1190.99,Credit Card,Pending,2022-10-25 17:30:00,4.1,47.0,Pune
ORD006399,CUST0537,Fresh Lime Soda,Drinks,1,59.96,Cash,Cancelled,2022-10-23 12:50:00,4.1,55.0,Delhi
ORD003727,CUST0172,Lamb Rogan Josh,Main Course,1,396.26,Debit Card,Delivered,2023-02-07 20:21:00,4.4,46.0,Pune
ORD004048,CUST0076,Veg Burger,Burgers,2,312.34,Credit Card,Cancelled,2023-08-11 19:15:00,4.1,18.0,Hyderabad
ORD001781,CUST0267,Gulab Jamun,Desserts,3,235.67,Credit Card,In Progress,2023-06-02 21:08:00,4.0,,Bangalore
ORD003651,CUST0312,Masala Chai,Drinks,3,117.98,Net Banking,Delivered,2023-04-07 21:42:00,5.0,29.0,Delhi
ORD006886,CUST0003,Onion Rings,Starters,1,113.28,Debit Card,Delivered,2023-03-04 20:18:00,3.9,15.0,Pune
ORD002749,CUST0792,Pepperoni Pizza,Pizza,3,1085.24,Digital Wallet,Cancelled,2023-01-09 13:24:00,4.8,70.0,Chennai
ORD003126,CUST0591,Cold Brew Coffee,Drinks,1,146.57,Net Banking,Cancelled,2023-07-19 21:05:00,4.0,28.0,Chennai
ORD004752,CUST0185,Veg Manchurian,Starters,-1,304.67,Debit Card,Pending,2022-12-07 14:45:00,4.1,21.0,Mumbai
ORD003791,CUST0142,Chicken Fried Rice,Main Course,2,513.88,Cash,Delivered,2023-02-09 19:17:00,3.9,34.0,Hyderabad
ORD003423,CUST0166,Dal Makhani,Main Course,1,230.25,Digital Wallet,Delivered,2023-02-15 20:05:00,3.6,36.0,Chennai
ORD006916,CUST0123,Club Sandwich,Sandwiches,4,626.12,Debit Card,In Progress,2022-11-18 21:22:00,3.6,,Mumbai
ORD006217,CUST0530,Palak Paneer,Main Course,1,266.13,Credit Card,In Progress,2023-06-10 14:39:00,3.5,44.0,Chennai
ORD001883,CUST0056,Spring Rolls,Starters,3,350.9,Debit Card,Pending,2023-05-31 12:21:00,4.5,75.0,
ORD004429,CUST0762,Veg Supreme Pizza,Pizza,2,583.59,Cash,Cancelled,2023-02-15 13:05:00,3.0,49.0,Delhi
ORD002091,CUST0294,Veg Fried Rice,Main Course,4,835.19,UPI,Cancelled,2023-07-19 14:23:00,4.6,73.0,Pune
ORD005382,CUST0372,Tandoori Roti,Breads,1,31.47,Debit Card,Pending,2023-07-21 13:09:00,3.6,62.0,Hyderabad
ORD005165,CUST0009,Veg Manchurian,Starters,2,329.61,Net Banking,Delivered,2022-10-01 20:56:00,3.0,62.0,Delhi
ORD001531,CUST0223,Mango Lassi,Drinks,2,152.13,Debit Card,Cancelled,2022-11-16 09:31:00,3.3,66.0,Hyderabad
ORD005355,CUST0783,Grilled Sandwich,Sandwiches,4,539.26,UPI,Cancelled,2023-02-13 09:56:00,3.6,26.0,Hyderabad
ORD003438,CUST0490,Strawberry Shake,Drinks,3,361.49,Credit Card,Cancelled,2023-03-14 19:45:00,4.5,16.0,Pune
ORD005909,CUST0724,Club Sandwich,SANDWICHES,5,783.46,Debit Card,Delivered,2023-10-24 12:59:00,4.6,52.0,Mumbai
ORD005457,CUST0562,Fish Fingers,Starters,1,216.85,Cash,Delivered,2023-07-30 21:45:00,4.3,,Pune
ORD005037,CUST0713,Strawberry Shake,Drinks,2,234.55,Net Banking,Delivered,2023-07-15 22:14:00,4.7,49.0,Delhi
ORD005958,CUST0368,Classic Burger,Burgers,1,179.48,Cash,Delivered,2023-04-06 17:11:00,4.7,40.0,
ORD003290,CUST0562,Bruschetta,Starters,2,266.76,UPI,Cancelled,2022-11-03 15:13:00,,37.0,Chennai
ORD002727,CUST0705,Veg Manchurian,Starters,2,315.13,Debit Card,Cancelled,2023-08-26 11:12:00,4.9,32.0,Delhi
ORD001610,CUST0363,Onion Rings,Starters,1,110.85,Cash,Delivered,2023-03-19 20:56:00,3.2,16.0,Bangalore
ORD001570,CUST0278,Chicken Soup,Starters,1,143.4,Cash,Cancelled,2023-01-11 20:39:00,4.1,15.0,Mumbai
ORD006285,CUST0500,Fish Curry,Main Course,1,353.5,Credit Card,Delivered,2023-02-08 21:11:00,3.6,44.0,Mumbai
ORD002317,CUST0409,Tandoori Roti,Breads,3,89.61,UPI,Delivered,2023-07-22 19:46:00,3.1,38.0,Chennai
ORD001343,CUST0052,Chicken Tikka Masala,Main Course,3,949.61,Credit Card,Pending,2023-03-19 09:29:00,3.6,61.0,Hyderabad
ORD001587,CUST0041,Veg Burger,Burgers,4,584.74,Digital Wallet,Cancelled,03/07/2023 13:47,3.8,55.0,Mumbai
ORD005722,CUST0279,Veg Supreme Pizza,Pizza,1,312.25,Digital Wallet,Delivered,2023-05-22 16:02:00,3.0,41.0,Bangalore
ORD001636,CUST0687,Paneer Butter Masala,Main Course,3,828.26,Credit Card,Delivered,2023-05-02 09:55:00,2.5,56.0,Mumbai
ORD001434,CUST0689,Chicken Tikka Masala,Main Course,1,320.42,Credit Card,In Progress,2023-10-01 12:22:00,4.1,26.0,Chennai
ORD002903,CUST0220,Fish Curry,Main Course,1,349.89,Net Banking,In Progress,2023-10-15 20:00:00,3.9,37.0,Delhi
ORD004215,CUST0039,Egg Curry,Main Course,1,187.8,Cash,Delivered,2022-10-22 20:37:00,2.7,33.0,Hyderabad
ORD001097,CUST0330,Classic Burger,Burgers,2,353.97,Credit Card,In Progress,2023-10-26 16:29:00,3.1,39.0,Delhi
ORD006040,CUST0108,Gulab Jamun,Desserts,2,167.1,Net Banking,Delivered,2023-06-30 19:46:00,3.6,62.0,Bangalore
ORD004499,CUST0364,Cold Coffee,Drinks,1,102.1,Debit Card,Delivered,2023-03-06 20:38:00,4.0,,Hyderabad
ORD004628,CUST0649,Watermelon Juice,Drinks,1,66.68,Debit Card,Delivered,2022-10-24 20:50:00,3.2,53.0,Chennai
ORD006769,CUST0281,Club Sandwich,Sandwiches,2,310.01,Digital Wallet,Delivered,2023-03-29 09:34:00,4.0,67.0,Hyderabad
ORD003069,CUST0592,Paneer Butter Masala,Main Course,4,1147.75,Digital Wallet,In Progress,2022-11-03 13:23:00,,15.0,Pune
ORD002537,CUST0790,Cheese Burst Burger,Burgers,2,461.0,Debit Card,In Progress,2023-09-11 08:37:00,4.2,58.0,Mumbai
ORD004295,CUST0609,Mutton Curry,Main Course,2,758.4,Net Banking,In Progress,2023-03-20 12:22:00,4.5,18.0,Pune
ORD005174,CUST0761,Onion Rings,Starters,2,213.81,Cash,In Progress,2023-08-21 19:42:00,3.0,60.0,Bangalore
ORD005816,CUST0789,Chocolate Brownie,Desserts,1,122.8,Debit Card,In Progress,2023-02-22 18:03:00,4.5,19.0,Bangalore
ORD004395,CUST0543,Cold Brew Coffee,Drinks,3,468.02,Debit Card,Delivered,2023-10-28 21:53:00,3.7,20.0,Hyderabad
ORD002517,CUST0456,Garlic Naan,Breads,3,175.49,Cash,Delivered,2022-11-28 19:09:00,2.8,39.0,Hyderabad
ORD001965,CUST0188,Classic Burger,Burgers,2,371.32,Credit Card,Delivered,2023-01-04 10:47:00,5.0,70.0,
ORD006326,CUST0297,Gulab Jamun,Desserts,4,324.44,Cash,Delivered,2023-05-19 20:43:00,4.8,51.0,Delhi
ORD001528,CUST0279,Cold Coffee,Drinks,2,206.0,Debit Card,In Progress,2023-08-10 20:43:00,4.4,66.0,Bangalore
ORD001176,CUST0196,Fish Curry,Main Course,5,1707.32,Debit Card,Delivered,2023-02-07 08:41:00,4.7,18.0,Pune
ORD003470,CUST0451,Chicken Tikka Masala,Main Course,2,643.21,Net Banking,Delivered,2022-10-14 13:41:00,2.6,40.0,Hyderabad
ORD006901,CUST0630,Mango Lassi,Drinks,1,78.42,Cash,Delivered,2023-01-17 08:56:00,4.1,56.0,Bangalore
ORD004674,CUST0039,Chicken Fried Rice,Main Course,5,1286.09,Credit Card,Delivered,2023-04-20 21:47:00,4.6,75.0,Delhi
ORD004001,CUST0399,Gulab Jamun,Desserts,4,331.81,UPI,Cancelled,2023-10-21 20:30:00,3.9,33.0,Mumbai
ORD006182,CUST0311,Veg Manchurian,Starters,2,332.43,Digital Wallet,Delivered,2023-07-13 13:52:00,3.5,44.0,Bangalore
ORD001572,CUST0545,Veg Supreme Pizza,Pizza,5,1439.94,Cash,Delivered,2023-03-11 14:38:00,3.0,44.0,Chennai
ORD004336,CUST0498,Veg Manchurian,Starters,2,333.92,Net Banking,Pending,2023-01-21 11:43:00,,58.0,Bangalore
ORD001592,CUST0394,Veg Supreme Pizza,Pizza,1,298.48,Net Banking,Pending,2023-04-04 08:45:00,4.0,25.0,Hyderabad
ORD006022,CUST0531,Paneer Butter Masala,Main Course,2,572.66,Credit Card,Delivered,2023-06-18 12:28:00,4.2,,Chennai
ORD004062,CUST0090,Spring Rolls,Starters,3,359.59,Net Banking,Delivered,2023-07-03 19:17:00,4.3,33.0,Chennai
ORD004557,CUST0562,Veg Supreme Pizza,Pizza,3,907.22,Digital Wallet,Cancelled,2022-10-18 18:19:00,3.5,61.0,Mumbai
ORD003374,CUST0699,Butter Chicken,Main Course,1,325.32,Net Banking,Delivered,2022-10-11 13:28:00,2.7,54.0,Pune
ORD004064,CUST0417,Veg Biryani,Main Course,2,516.07,Debit Card,Delivered,2023-03-21 11:39:00,,37.0,Pune
ORD006682,CUST0379,Chicken Burger,Burgers,1,-50.0,Net Banking,Delivered,05/02/2023 09:43,3.9,70.0,Delhi
ORD005373,CUST0434,Rasgulla,Desserts,4,274.2,Debit Card,In Progress,2023-10-04 19:25:00,4.1,54.0,
ORD004732,CUST0710,Mojito,Drinks,2,267.41,Digital Wallet,Cancelled,2023-03-17 15:43:00,3.6,69.0,Bangalore
ORD005239,CUST0568,Chicken Biryani,Main Course,1,335.23,Debit Card,Cancelled,2023-01-12 12:54:00,2.6,45.0,Delhi
ORD003208,CUST0690,Egg Curry,Main Course,5,873.61,Credit Card,Delivered,2023-06-14 18:24:00,4.5,41.0,Pune
ORD006418,CUST0593,Veg Fried Rice,Main Course,1,206.48,Credit Card,In Progress,2023-06-13 20:14:00,2.9,41.0,Pune
ORD003492,CUST0594,Butter Chicken,Main Course,2,609.23,Debit Card,Pending,2022-12-15 15:42:00,3.0,56.0,Hyderabad
ORD005870,CUST0290,Grilled Salmon,Main Course,2,935.5,Debit Card,Delivered,2022-12-20 08:47:00,4.2,51.0,Chennai
ORD001383,CUST0127,Egg Curry,Main Course,1,185.82,Net Banking,Delivered,2023-06-16 13:59:00,3.1,46.0,
ORD001852,CUST0346,Gulab Jamun,Desserts,4,317.36,UPI,Cancelled,2023-07-21 12:28:00,4.6,68.0,Chennai
ORD002880,CUST0335,Rasgulla,Desserts,2,135.4,Net Banking,Pending,2022-11-21 19:51:00,2.7,34.0,Delhi
ORD001370,CUST0397,Grilled Sandwich,Sandwiches,2,287.18,Digital Wallet,Cancelled,2023-01-25 16:53:00,4.9,58.0,Hyderabad
ORD004435,CUST0665,Fresh Lime Soda,Drinks,2,125.77,Cash,Delivered,2023-05-19 21:29:00,2.8,41.0,Hyderabad
ORD005272,CUST0053,Farmhouse Pizza,Pizza,1,333.38,Credit Card,In Progress,2023-05-03 17:35:00,4.4,42.0,Delhi
ORD006747,CUST0090,Veg Manchurian,Starters,2,334.45,Net Banking,Pending,2023-07-16 12:38:00,3.5,56.0,Pune
ORD006219,CUST0100,Naan,Breads,1,40.86,Debit Card,Cancelled,2023-01-21 10:48:00,3.9,18.0,Chennai
ORD001470,CUST0238,Onion Rings,Starters,3,344.49,Cash,Delivered,2022-10-21 11:31:00,3.4,17.0,Pune
ORD002105,CUST0793,Strawberry Shake,Drinks,1,122.95,,Pending,05/01/2023 13:34,3.4,37.0,Delhi
ORD004718,CUST0680,Mutton Curry,Main Course,4,1565.82,,Delivered,2022-12-02 13:35:00,3.4,74.0,Pune
ORD003361,CUST0564,Tandoori Roti,Breads,1,31.5,Digital Wallet,Pending,2023-01-12 09:28:00,4.0,18.0,Mumbai
ORD005868,CUST0669,Fish Fingers,Starters,2,460.02,Digital Wallet,Delivered,2022-12-30 08:36:00,4.6,34.0,Mumbai
ORD002336,CUST0548,Chicken Fried Rice,Main Course,-1,752.35,,Delivered,2023-04-21 12:05:00,,55.0,Hyderabad
ORD003189,CUST0156,Mushroom Risotto,Main Course,1,287.14,,Delivered,2023-10-29 13:02:00,3.3,57.0,Pune
ORD006556,CUST0263,Mutton Curry,Main Course,1,385.05,Digital Wallet,Cancelled,2022-11-21 09:17:00,3.9,,Chennai
ORD006456,CUST0115,Mango Lassi,Drinks,1,76.01,Debit Card,In Progress,2023-04-19 20:27:00,3.1,69.0,Pune
ORD004365,CUST0168,Cheesecake,DESSERTS,1,171.6,Cash,Cancelled,2023-05-12 18:57:00,3.0,19.0,Chennai
ORD003246,CUST0366,Chicken Biryani,Main Course,1,349.01,Credit Card,Delivered,2023-10-27 13:13:00,,48.0,Pune
ORD006840,CUST0387,Ice Cream Sundae,Desserts,1,143.29,Credit Card,In Progress,2022-12-30 14:52:00,,66.0,Hyderabad
ORD006869,CUST0466,Mushroom Risotto,Main Course,1,311.36,Credit Card,Delivered,2023-03-24 13:36:00,3.0,50.0,Mumbai
ORD002171,CUST0485,Tiramisu,DESSERTS,1,201.7,Debit Card,Delivered,2022-11-11 12:02:00,4.5,,Hyderabad
ORD004274,CUST0125,Fish Fingers,Starters,3,657.53,UPI,Delivered,2022-12-04 09:45:00,3.3,40.0,Pune
ORD006106,CUST0277,Farmhouse Pizza,Pizza,1,329.06,Digital Wallet,Delivered,2023-03-04 16:30:00,2.6,,Chennai
ORD006394,CUST0173,Naan,Breads,1,41.16,Credit Card,Delivered,2022-10-24 21:29:00,3.9,31.0,Chennai
ORD002422,CUST0274,Cheese Burst Burger,Burgers,5,1118.52,Credit Card,Delivered,2023-06-24 15:56:00,3.6,57.0,Delhi
ORD003686,CUST0234,BBQ Chicken Pizza,Pizza,1,362.85,Net Banking,Delivered,2023-01-23 17:12:00,3.4,48.0,Hyderabad
ORD006433,CUST0389,Gulab Jamun,Desserts,2,164.04,UPI,Pending,2022-11-08 21:38:00,3.6,18.0,Pune
ORD005665,CUST0415,Mojito,Drinks,3,394.84,UPI,In Progress,2023-02-11 20:47:00,2.5,49.0,Mumbai
ORD004822,CUST0008,Chicken Soup,Starters,4,586.22,Cash,Delivered,2022-11-27 12:18:00,4.5,38.0,Pune
ORD006021,CUST0192,Mutton Curry,Main Course,2,779.9,Digital Wallet,Delivered,2023-07-08 13:58:00,4.2,51.0,Bangalore
ORD002464,CUST0059,Paratha,Breads,5,241.78,Debit Card,Cancelled,2023-07-14 13:41:00,4.7,24.0,Mumbai
ORD001874,CUST0311,BLT Sandwich,Sandwiches,4,670.33,Net Banking,Delivered,2022-11-16 20:40:00,3.1,46.0,Bangalore
ORD003297,CUST0029,Garlic Naan,Breads,4,231.46,Digital Wallet,In Progress,2023-02-19 16:29:00,4.3,45.0,Delhi
ORD003643,CUST0495,Cold Coffee,Drinks,1,104.72,Cash,In Progress,2023-03-09 08:56:00,4.8,21.0,Delhi
ORD006543,CUST0502,Grilled Salmon,Main Course,1,448.44,Digital Wallet,Cancelled,2023-10-24 20:09:00,4.4,41.0,Delhi
ORD006240,CUST0363,Chicken Burger,Burgers,2,393.9,Cash,Cancelled,2023-09-26 15:51:00,3.5,51.0,Mumbai
ORD002251,CUST0553,Onion Rings,Starters,3,338.41,Digital Wallet,Delivered,2022-10-15 18:02:00,2.5,68.0,Mumbai
ORD004398,CUST0633,Mutton Curry,Main Course,2,755.76,Digital Wallet,Pending,2023-02-13 12:36:00,,26.0,Bangalore
ORD001840,CUST0553,Chicken Soup,Starters,1,147.61,Digital Wallet,Delivered,2023-08-22 09:01:00,3.1,64.0,Bangalore
ORD005269,CUST0198,BBQ Chicken Pizza,Pizza,1,356.98,UPI,Pending,13/07/2023 09:00,4.0,47.0,Pune
